,Unnamed: 0,timestamp,ALEC1_AE1,ALEC1_AE2,ALEC1_WE1,ALEC1_WE2,ALEC1_dV1,ALEC3_AE1,ALEC3_AE2,ALEC3_WE1,ALEC3_WE2,ALEC3_dV1,ALEC3_dV2,CO_M1,ClientTS,LIS2DH12_T,LIS2DH12_X,LIS2DH12_Y,LIS2DH12_Z,NO2_M1,O3_M1,PM5000S_2_PN0.3,PM5000S_2_PN0.5,PM5000S_2_PN1,PM5000S_2_PN10,PM5000S_2_PN2.5,PM5000S_2_PN5,RulechainTS,SCD30_CO2,SCD30_RH,SCD30_T,SHTC3_RH,SHTC3_T,SPS30_PM1,SPS30_PM10,SPS30_PM2.5,SPS30_PM4,VEML6040_AL,VEML6040_Blue,VEML6040_ColorTemp,VEML6040_Green,VEML6040_RED,VEML6040_White,continuousMessages,dTS_RC_Cli,PN0_5,PN1,PN2_5,PN5,PN10,PN<1,PN<2.5,PN<4,PN<10
2362,2362,17/10/2024 02:35:27,1.436240911,0.570380032,1.279122114,0.591035306,-0.1571,1.403748393,1.407197714,1.402296305,1.402239323,-0.0015,-0.005,0.4038,3471867530000,34.37036133,62.44443512,-1023.22229,-187.1851807,-17.3792,-4.4143,16.43343359,1.8684339600000002,0.1689811249,0.0,0.01098113251,0.0006603773830000001,1729125327091,409.8076782,27.77833176,29.10912704,27.70259857,28.85592651,1.985026002,2.099091291,2.099091291,2.099091291,11.82779312,92,39449,364,580,754,695,-1742742202909,14.564999629999999,1.6994528351000002,0.15799999239,0.010320755127,0.0006603773830000001,16.2644524651,16.42245245749,16.432773212617,16.43343359
2363,2363,17/10/2024 02:36:27,1.434475899,0.570629478,1.2756387,0.591109455,-0.1588,1.403687119,1.406973481,1.402140737,1.401862621,-0.0015,-0.0051,0.4082,3471867590000,34.37962723,60.48148346,-1020.222168,-178.444458,-17.9136,-4.701,16.77422656,1.830113159,0.1662641449,0.000301886797,0.012830188749999999,0.000943396211,1729125387061,410.7599487,27.76501656,29.12202454,27.71147919,28.84555435,2.052332878,2.170265436,2.170265436,2.170265436,11.81730747,92,42648,362,580,754,696,-1742742202939,14.944113401,1.6638490141,0.15343395615,0.011886792539,0.000641509414,16.607962415099998,16.761396371249997,16.773283163788996,16.773924673202995
2364,2364,17/10/2024 02:37:27,1.437354207,0.570515931,1.279297113,0.590952337,-0.1581,1.403858662,1.407271862,1.402574658,1.40244472,-0.0013,-0.0048,0.4062,3471867650000,34.43518829,60.81481934,-1020.703552,-173.5185242,-16.9191,-3.9034,16.88432031,1.8744339600000002,0.177962265,0.000698113203,0.01137735844,0.001396226406,1729125447157,409.4230347,27.7667675,29.11816025,27.72259521,28.84111404,2.097300053,2.217816353,2.217816353,2.217816353,11.81148338,92,39759,362,580,754,697,-1742742202843,15.009886349999999,1.696471695,0.16658490656,0.009981132034000001,0.000698113203,16.706358044999998,16.87294295156,16.882924083594,16.883622196797
2365,2365,17/10/2024 02:38:27,1.434365869,0.570786595,1.275554657,0.591196656,-0.1588,1.403715968,1.407083035,1.402186871,1.401923418,-0.0015,-0.0052,0.4081,3471867710000,34.38889313,61.66667175,-1022.370544,-186.5555725,-18.0845,-4.6485,16.93192383,1.849018921,0.1654528351,0.0,0.0053018865589999995,0.0,1729125507147,410.1600342,27.77813721,29.11476135,27.72962379,28.83074188,2.254169464,2.383699656,2.383699656,2.383699656,11.77768993,92,41286,363,580,751,698,-1742742202853,15.082904908999998,1.6835660859000001,0.160150948541,0.0053018865589999995,0.0,16.766470994899997,16.926621943440995,16.931923829999995,16.931923829999995
2366,2366,17/10/2024 02:39:27,1.434202671,0.570901453,1.274726033,0.591802061,-0.1595,1.403740168,1.407218218,1.402453542,1.402078986,-0.0013,-0.0051,0.4099,3471867770000,34.38889313,61.33333588,-1019.111206,-174.3333282,-18.013,-3.9113,16.974623049999998,1.8169433590000001,0.15620755,0.0,0.006113207339999999,0.0,1729125567360,410.5200195,27.77111816,29.1180706,27.73370361,28.83296585,2.158309221,2.282330513,2.282330513,2.282330513,11.81963921,92,41275,363,580,754,699,-1742742202640,15.157679690999998,1.6607358090000002,0.15009434266,0.006113207339999999,0.0,16.8184155,16.96850984266,16.97462305,16.97462305
2367,2367,17/10/2024 02:40:27,1.433375597,0.570833147,1.273004651,0.59111613,-0.1604,1.403632641,1.407001495,1.401977539,1.402065873,-0.0017,-0.0049,0.4122,3471867830000,34.37036896,63.11111069,-1022.851807,-185.5555725,-17.2994,-5.0315,16.989810549999998,1.858056641,0.18020755,0.0,0.00588679266,0.0,1729125627021,410.1599731,27.77404976,29.11475945,27.74110794,28.82073975,2.05730629,2.175524712,2.175524712,2.175524712,11.81730747,92,34434,363,580,754,700,-1742742202979,15.131753908999999,1.677849091,0.17432075734,0.00588679266,0.0,16.809603,16.983923757339998,16.989810549999998,16.989810549999998
2368,2368,17/10/2024 02:41:27,1.435061574,0.570382774,1.277439833,0.590961874,-0.1576,1.403833628,1.407055616,1.40224278,1.401771307,-0.0016,-0.0053,0.4051,3471867890000,34.37963104,61.55555725,-1022.444336,-170.6296082,-18.5215,-4.8362,16.46845313,1.81560376,0.18467924500000002,0.0,0.005943396091,0.0,1729125687015,409.6000061,27.77850151,29.1252327,27.73518562,28.83073807,1.974449277,2.087905645,2.087905645,2.087905645,11.81498051,92,37286,364,580,754,701,-1742742202985,14.65284937,1.6309245149999998,0.17873584890900002,0.005943396091,0.0,16.283773885,16.462509733909,16.468453129999997,16.468453129999997
2369,2369,17/10/2024 02:42:27,1.433789968,0.570636511,1.275541186,0.591218233,-0.1582,1.403545141,1.40675056,1.401972055,1.401350856,-0.0016,-0.0054,0.4067,3471867950000,34.37037277,60.66667175,-1020.555481,-172.6666718,-18.926,-4.7822,16.45666602,1.8328889160000001,0.1549074097,0.0,0.005944444656,0.0,1729125747164,410.1538391,27.76635933,29.11846733,27.73999786,28.82592201,1.887090683,1.995528221,1.995528221,1.995528221,11.81847477,92,36624,362,579,754,702,-1742742202836,14.623777104,1.6779815063,0.148962965044,0.005944444656,0.0,16.3017586103,16.450721575343998,16.456666019999997,16.456666019999997
2370,2370,17/10/2024 02:43:27,1.433939099,0.571008205,1.276236415,0.591219544,-0.1577,1.40362668,1.407210588,1.402291656,1.402047515,-0.0013,-0.0052,0.4053,3471868010000,34.41666412,62.59259033,-1019.888916,-183.2592621,-18.0966,-4.0585,16.85237695,1.8353208010000002,0.15358489990000002,0.0,0.007924528122,0.00037735849599999997,1729125807268,410.480011,27.79620361,29.10674667,27.74814987,28.82889175,1.90870142,2.01837945,2.01837945,2.01837945,11.78934193,92,40935,362,580,752,703,-1742742202732,15.017056149,1.6817359011000002,0.145660371778,0.007547169626,0.00037735849599999997,16.6987920501,16.844452421878,16.851999591504,16.85237695
2371,2371,17/10/2024 02:44:24,1.431635022,0.570955515,1.273059607,0.590631306,-0.1586,1.403388619,1.406470895,1.401736856,1.401222825,-0.0017,-0.0052,0.4075,3471868070000,34.30556107,63.70370483,-1027.074097,-187.4444427,-18.3945,-5.0214,16.48198047,1.80039624,0.162754715,0.0,0.007056603909,0.001169811368,1729125864900,411.6154175,27.79041862,29.11127853,27.73963547,28.83777809,2.01556015,2.131378889,2.131378889,2.131378889,11.81730843,92,43924,363,580,754,704,-1742742205100,14.68158423,1.637641525,0.15569811109099999,0.005886792541,0.001169811368,16.319225755,16.474923866091,16.480810658632,16.48198047
2372,2372,17/10/2024 02:45:26,1.43448925,0.571131468,1.273372769,0.591219962,-0.1611,1.403850675,1.407352328,1.402543545,1.402794957,-0.0013,-0.0046,0.4141,3471868130000,34.39130402,60.73912811,-1021.608704,-169.6086426,-15.9736,-3.9737,16.565238280000003,1.824630493,0.15621739199999998,0.0,0.005326086998,0.000369565219,1729125926981,410.863678,27.78826904,29.11582947,27.73869514,28.84347343,2.102885485,2.223722696,2.223722696,2.223722696,11.80570507,93,47194,365,582,755,705,-1742742203019,14.740607787000002,1.6684131009999998,0.150891305002,0.004956521779,0.000369565219,16.409020888,16.559912193002,16.564868714781,16.56523828
2373,2373,17/10/2024 02:46:27,1.435237646,0.570632219,1.278118014,0.59118247,-0.1571,1.403776884,1.407155752,1.402068853,1.402028322,-0.0017,-0.0051,0.4038,3471868190000,34.38888168,58.81481171,-1020.296265,-174.9629669,-17.9716,-5.1924,16.66407617,1.787282959,0.167113205,0.0,0.008584905624,0.0,1729125987200,412.6538086,27.80209732,29.11107254,27.74110985,28.85111237,2.363041639,2.49882865,2.49882865,2.49882865,11.81381321,92,43635,362,580,754,706,-1742742202800,14.876793211,1.620169754,0.158528299376,0.008584905624,0.0,16.496962965,16.655491264376003,16.664076170000005,16.664076170000005
2374,2374,17/10/2024 02:47:27,1.433770895,0.57048738,1.275754809,0.591489017,-0.158,1.403656125,1.407016873,1.402009964,1.401886344,-0.0016,-0.0051,0.4061,3471868250000,34.46295547,63.0,-1018.40741,-178.9259338,-17.9825,-5.0043,17.04439648,1.79520752,0.1550566101,0.0,0.007924528122,0.00096226418,1729126047017,413.4400024,27.79174995,29.11508751,27.74517632,28.83778191,2.003483057,2.118608236,2.118608236,2.118608236,11.79516983,92,45417,362,580,753,707,-1742742202983,15.24918896,1.6401509099,0.14713208197799998,0.006962263942,0.00096226418,16.8893398699,17.036471951878,17.04343421582,17.04439648
2375,2375,17/10/2024 02:48:27,1.433161855,0.571074426,1.273752928,0.591632724,-0.1594,1.403745055,1.407009721,1.402284503,1.4018718,-0.0015,-0.0051,0.4097,3471868310000,34.34259033,61.92591858,-1019.740723,-188.2222595,-18.0084,-4.4401,17.20566016,1.83839624,0.15886791990000002,0.0,0.007792452811999999,0.000283018857,1729126107272,412.3076782,27.81313324,29.10717964,27.74777794,28.84148216,2.347018003,2.481883764,2.481883764,2.481883764,11.77652836,92,41764,362,580,752,708,-1742742202728,15.367263920000001,1.6795283201,0.15107546708800002,0.0075094339549999995,0.000283018857,17.0467922401,17.197867707188,17.205377141143,17.20566016
2376,2376,17/10/2024 02:49:27,1.432311058,0.570490122,1.268980384,0.591160417,-0.1633,1.403816938,1.407169461,1.402422905,1.402485609,-0.0014,-0.0047,0.4198,3471868370000,34.39772797,62.36363602,-1018.454529,-184.2272644,-16.4169,-4.2379,16.73611328,1.822727295,0.1708636322,0.0,0.008181818008,0.0026818182469999998,1729126167080,410.9524536,27.81909752,29.0971756,27.7518158,28.84772873,1.991419077,2.105851412,2.105851412,2.105851412,11.63447857,94,46486,360,581,748,709,-1742742202920,14.913385985000001,1.6518636627999999,0.162681814192,0.005499999761000001,0.0026818182469999998,16.5652496478,16.727931461992,16.733431461753,16.73611328
2377,2377,17/10/2024 02:50:27,1.435439706,0.570813835,1.277893186,0.591349006,-0.1575,1.403850079,1.40729177,1.402555585,1.402359009,-0.0013,-0.0049,0.4049,3471868430000,34.40740204,64.0,-1023.40741,-188.5185394,-17.2893,-3.9353,16.74322656,1.819547119,0.16511320499999999,0.0,0.007358490467,0.002,1729126227268,411.3460999,27.82287407,29.10604477,27.74221992,28.84555244,2.087877035,2.207851887,2.207851887,2.207851887,11.81031895,92,46124,362,580,753,710,-1742742202732,14.923679441,1.6544339140000002,0.157754714533,0.005358490467,0.002,16.578113355,16.735868069532998,16.741226559999998,16.743226559999997
2378,2378,17/10/2024 02:51:27,1.431979418,0.570281029,1.269356132,0.591448128,-0.1626,1.404034376,1.407506108,1.402473688,1.402764797,-0.0016,-0.0047,0.4179,3471868490000,34.4431839,62.13636017,-1022.909058,-181.5909271,-16.6183,-4.7445,16.42286328,1.7847954099999999,0.1410909119,0.0,0.0077272725109999996,0.0,1729126287238,409.1427917,27.82250977,29.10556412,27.74636078,28.84090805,2.013257742,2.128946304,2.128946304,2.128946304,11.62876225,94,38454,360,580,749,711,-1742742202762,14.638067870000002,1.6437044981,0.133363639389,0.0077272725109999996,0.0,16.2817723681,16.415136007489,16.42286328,16.42286328
2379,2379,17/10/2024 02:52:27,1.43489182,0.570970356,1.275407434,0.59130311,-0.1595,1.403717518,1.407039046,1.402181506,1.40208149,-0.0015,-0.005,0.4099,3471868550000,34.36111069,65.22222137,-1022.518677,-180.7037048,-17.3762,-4.6695,16.43016992,1.76477356,0.14777359010000002,0.0,0.006962264061,0.0,1729126347157,409.0400085,27.82415962,29.1040802,27.75111198,28.84444618,2.043648243,2.161082029,2.161082029,2.161082029,11.81847572,92,40263,362,580,754,712,-1742742202843,14.66539636,1.6169999699000002,0.140811326039,0.006962264061,0.0,16.282396329900003,16.423207655939002,16.43016992,16.43016992
2380,2380,17/10/2024 02:53:27,1.433511496,0.570997775,1.271250248,0.591355979,-0.1623,1.404183149,1.40724957,1.402698517,1.402536631,-0.0015,-0.0047,0.417,3471868610000,34.375,62.40909195,-1019.000061,-190.7272339,-16.5189,-4.5133,16.29718164,1.728227295,0.1514318237,0.0,0.002954545498,0.0,1729126407530,409.1904907,27.83450127,29.1022625,27.75954056,28.84590912,2.2356987,2.364165783,2.364165783,2.364165783,11.79606915,94,43404,364,584,756,713,-1742742202470,14.568954345000002,1.5767954712999999,0.148477278202,0.002954545498,0.0,16.1457498163,16.294227094502002,16.29718164,16.29718164
2381,2381,17/10/2024 02:54:27,1.434335113,0.570438802,1.27621603,0.591552854,-0.1581,1.403792262,1.407067776,1.402266502,1.401988745,-0.0015,-0.0051,0.4064,3471868670000,34.39814758,62.33333588,-1017.777771,-174.7777557,-17.802,-4.6383,16.76598047,1.8073396,0.1633773651,0.0,0.006320754528,0.0,1729126467161,412.4000549,27.81848145,29.11080933,27.75814819,28.84777641,2.217220545,2.344627619,2.344627619,2.344627619,11.81148338,92,43012,361,580,754,714,-1742742202839,14.958640869999998,1.6439622349,0.15705661057200002,0.006320754528,0.0,16.6026031049,16.759659715471997,16.76598047,16.76598047
2382,2382,17/10/2024 02:55:27,1.432605863,0.570111215,1.274253249,0.590879142,-0.1584,1.403314114,1.406782627,1.401840329,1.401399612,-0.0015,-0.0054,0.407,3471868730000,34.37036896,60.88888931,-1024.22229,-178.6296082,-18.8675,-4.4803,16.68513281,1.740245239,0.1528679199,0.0,0.006150943279,0.0,1729126527069,415.384613,27.83983231,29.10429001,27.75888824,28.85148621,2.264487982,2.394610882,2.394610882,2.394610882,11.81614304,92,47325,363,580,754,715,-1742742202931,14.944887570999999,1.5873773191,0.146716976621,0.006150943279,0.0,16.5322648901,16.678981866721,16.68513281,16.68513281
2383,2383,17/10/2024 02:56:26,1.435650587,0.570841849,1.276652336,0.59154129,-0.159,1.403892756,1.407261491,1.402197361,1.402368784,-0.0017,-0.0049,0.4086,3471868790000,34.38889694,60.14814758,-1021.222229,-167.7407532,-17.1489,-5.154,16.73155469,1.765407349,0.124370369,0.0,0.005370370388,0.0,1729126586997,416.4800415,27.8206768,29.1050415,27.76407242,28.84259415,2.214524269,2.341775417,2.341775417,2.341775417,11.81731224,92,45553,363,580,754,716,-1742742203003,14.966147341,1.64103698,0.11899999861199999,0.005370370388,0.0,16.607184321,16.726184319612,16.73155469,16.73155469
2384,2384,17/10/2024 02:57:27,1.434104085,0.570731044,1.277798653,0.590722799,-0.1563,1.403638721,1.406871676,1.402208686,1.401666999,-0.0014,-0.0052,0.4017,3471868850000,34.37963867,58.85185242,-1020.481445,-169.1111145,-18.2424,-4.3473,17.0594082,1.8692037350000001,0.1496111145,0.0,0.004444444656,5.5555556e-05,1729126647024,416.9230957,27.83021164,29.1022377,27.77555275,28.83259583,2.367830515,2.50389266,2.50389266,2.50389266,11.77303028,92,38011,362,580,751,717,-1742742202976,15.190204465,1.7195926205,0.145166669844,0.0043888891,5.5555556e-05,16.9097970855,17.054963755343998,17.059352644443997,17.059408199999996
2385,2385,17/10/2024 02:58:27,1.43221283,0.570583582,1.273042321,0.591014683,-0.1592,1.403787851,1.406942844,1.402074933,1.401940823,-0.0017,-0.005,0.4091,3471868910000,34.35185242,57.37036514,-1018.777771,-174.2221832,-17.5321,-5.2073,17.017945309999998,1.886629639,0.1629444427,0.0,0.004685184956,0.000944444418,1729126707221,418.0799866,27.84863091,29.10375977,27.7663002,28.84592438,2.240135431,2.368859768,2.368859768,2.368859768,11.82196999,92,44413,363,580,754,718,-1742742202779,15.131315670999998,1.7236851963,0.158259257744,0.003740740538,0.000944444418,16.8550008673,17.013260125044,17.017000865582,17.017945309999998
2386,2386,17/10/2024 03:03:13,1.451329589,0.570146084,1.297806263,0.591531396,-0.1535,1.404832363,1.408097863,1.403561831,1.403658152,-0.0013,-0.0044,0.3946,3471869196000,34.54166031,61.56667328,-1021.033264,-187.0666809,-15.5612,-3.8624,16.81459375,1.8903729249999999,0.1570677948,0.0,0.003677966118,0.000203389823,1729126993267,416.4285889,27.87720871,29.0847435,27.63299942,28.9489994,2.308829546,2.441498995,2.441500664,2.441498995,9.078308105,76,33290,272,536,663,0,-1742742202733,14.924220825,1.7333051301999998,0.153389828682,0.0034745762949999997,0.000203389823,16.6575259552,16.810915783882,16.814390360177,16.81459375
2387,2387,17/10/2024 03:04:13,1.430325389,0.570244849,1.268092632,0.591320872,-0.1622,1.403898358,1.407386422,1.402510047,1.40276289,-0.0014,-0.0046,0.4169,3471869257000,34.44564819,59.69564056,-1019.043335,-175.9130249,-16.2055,-4.2205,17.06111133,1.8926221920000001,0.1610444489,0.0,0.00575555563,0.001,1729127053913,418.1428833,27.88878059,29.09335518,27.72173691,28.90043259,1.907265306,2.01685977,2.016861916,2.01685977,11.68670464,93,20656,361,580,750,1,-1742742203087,15.168489137999998,1.7315777431000001,0.15528889327,0.00475555563,0.001,16.9000668811,17.05535577437,17.060111329999998,17.06111133
2388,2388,17/10/2024 03:05:14,1.436156273,0.570200682,1.279574275,0.590901971,-0.1566,1.403831124,1.407318354,1.402172446,1.40232873,-0.0017,-0.005,0.4024,3471869317000,34.50926208,59.99999237,-1020.333313,-167.2963104,-17.4886,-5.0424,17.168351559999998,1.842870361,0.1735,0.0,0.008629630089000001,9.259259e-05,1729127114558,417.9229431,27.88901711,29.0855999,27.73481369,28.88963318,2.114951849,2.236480713,2.236480713,2.236480713,11.77419949,92,16509,361,580,753,2,-1742742202442,15.325481198999999,1.669370361,0.164870369911,0.008537037499000002,9.259259e-05,16.994851559999997,17.159721929910997,17.168258967409997,17.168351559999998
2389,2389,17/10/2024 03:06:14,1.434744,0.5708583,1.278130889,0.591213465,-0.1566,1.403781533,1.407075047,1.402227879,1.401905417,-0.0016,-0.0052,0.4025,3471869377000,34.4629631,59.07407379,-1019.222229,-175.1481476,-18.1196,-4.7231,17.39279297,1.831018921,0.1609811249,0.0,0.008471697807,0.0007547169919999999,1729127174554,417.6800842,27.88696289,29.09467888,27.75815201,28.88036346,2.181443214,2.306792021,2.306793213,2.306792021,11.79866409,92,30010,363,580,752,3,-1742742202446,15.561774048999998,1.6700377961000001,0.152509427093,0.007716980815,0.0007547169919999999,17.231811845099998,17.384321272193,17.392038253008,17.39279297
2390,2390,17/10/2024 03:07:14,1.433115721,0.570097625,1.271058083,0.591692507,-0.1621,1.404095054,1.407521605,1.402712703,1.402955055,-0.0014,-0.0046,0.4165,3471869437000,34.375,64.3181839,-1020.409058,-175.6818085,-16.0058,-4.2023,17.16683789,1.887813965,0.17939535520000002,0.0,0.010418604849999999,0.002697674513,1729127234543,420.0,27.8956089,29.09653282,27.7749958,28.87954903,2.311659575,2.444491386,2.444492102,2.444491386,11.65450096,94,23833,361,581,749,4,-1742742202457,15.279023925,1.7084186098,0.16897675035000004,0.007720930336999999,0.002697674513,16.9874425348,17.15641928515,17.164140215487002,17.166837890000004
2391,2391,17/10/2024 03:08:13,1.432757735,0.570705473,1.275908947,0.591294765,-0.1568,1.403697491,1.407077909,1.402154326,1.40181458,-0.0015,-0.0053,0.4031,3471869497000,34.40740585,61.33332825,-1020.703674,-171.3704224,-18.448,-4.6912,16.98077344,1.878018921,0.154396225,0.0,0.009301886559,0.0006603773830000001,1729127293904,419.1999512,27.88671875,29.08624268,27.77259445,28.86852074,2.081776619,2.201398611,2.201399565,2.201398611,11.81614208,92,38199,364,580,754,5,-1742742203096,15.102754519,1.723622696,0.145094338441,0.008641509176,0.0006603773830000001,16.826377215,16.971471553441003,16.980113062617004,16.980773440000004
2392,2392,17/10/2024 03:09:14,1.435480356,0.570507646,1.278105974,0.591331482,-0.1574,1.404069424,1.407268167,1.402418494,1.402091742,-0.0017,-0.0052,0.4045,3471869557000,34.4536972,62.8518486,-1021.037048,-164.0370178,-18.1434,-5.0188,16.97714844,1.863222168,0.1484629669,0.0,0.003870370388,0.0,1729127354077,421.4230652,27.8883152,29.09823418,27.78778076,28.85962868,2.142402649,2.265509129,2.265509844,2.265509129,11.7881794,92,42820,362,580,751,6,-1742742202923,15.113926272,1.7147592011000001,0.144592596512,0.003870370388,0.0,16.828685473100002,16.973278069612,16.97714844,16.97714844
2393,2393,17/10/2024 03:10:14,1.433048725,0.570269167,1.27522397,0.591084957,-0.1578,1.403558135,1.407168508,1.401924253,1.402197719,-0.0016,-0.005,0.4056,3471869617000,34.37962341,61.66666412,-1018.814697,-177.2592621,-17.4226,-4.967,16.86841602,1.8642829589999999,0.1619433899,0.0,0.004245283127000001,0.0,1729127414200,420.4000244,27.88793945,29.1039772,27.8022213,28.85518646,2.024846315,2.141197205,2.14119792,2.141197205,11.77769375,92,43159,362,580,753,7,-1742742202800,15.004133061000001,1.7023395690999998,0.157698106773,0.004245283127000001,0.0,16.706472630100002,16.864170736873003,16.86841602,16.86841602
